1788686121.859725042,0 %, 1690 MHz, 40, 7.13 W
1788686392.318347614,0 %, 1690 MHz, 45, 7.12 W
1788686392.418841610,0 %, 1690 MHz, 45, 7.12 W
1788686392.519267831,0 %, 1690 MHz, 45, 7.12 W
1788686392.619808916,0 %, 1690 MHz, 45, 7.12 W
1788686392.720231745,0 %, 1690 MHz, 45, 7.14 W
1788686392.820437277,0 %, 1690 MHz, 45, 7.14 W
1788686392.920907290,0 %, 1690 MHz, 45, 7.14 W
1788686393.021188519,0 %, 1690 MHz, 45, 7.14 W
1788686393.121405779,0 %, 1690 MHz, 45, 7.14 W
1788686393.221900016,0 %, 1690 MHz, 45, 7.21 W
1788686393.321679004,0 %, 1690 MHz, 45, 7.21 W
1788686393.422358905,0 %, 1690 MHz, 45, 7.21 W
1788686393.522890390,0 %, 1690 MHz, 45, 7.21 W
1788686393.623307123,0 %, 1690 MHz, 45, 7.21 W
1788686393.723812336,0 %, 1690 MHz, 45, 7.25 W
1788686393.824235117,0 %, 1690 MHz, 45, 7.25 W
1788686393.924458537,0 %, 1690 MHz, 45, 7.25 W
1788686394.024967350,0 %, 1690 MHz, 45, 7.25 W
1788686394.125407379,0 %, 1690 MHz, 45, 7.25 W
1788686394.225899568,0 %, 1690 MHz, 45, 7.25 W
1788686394.326343517,0 %, 1690 MHz, 45, 7.25 W
1788686394.426493673,0 %, 1690 MHz, 45, 7.25 W
1788686394.526938758,0 %, 1690 MHz, 45, 7.25 W
1788686394.627349603,0 %, 1690 MHz, 45, 7.25 W
1788686394.727856640,0 %, 1690 MHz, 45, 7.23 W
1788686394.828266637,0 %, 1690 MHz, 45, 7.23 W
1788686394.928315273,0 %, 1690 MHz, 45, 7.23 W
1788686395.028986711,0 %, 1690 MHz, 45, 7.23 W
1788686395.129455028,0 %, 1690 MHz, 45, 7.23 W
1788686395.229941521,0 %, 1690 MHz, 45, 7.20 W
1788686395.330209277,0 %, 1690 MHz, 45, 7.20 W
1788686395.430917227,0 %, 1690 MHz, 45, 7.20 W
1788686395.531149719,0 %, 1690 MHz, 45, 7.20 W
1788686395.631864485,0 %, 1690 MHz, 45, 7.20 W
1788686395.732104609,0 %, 1690 MHz, 45, 7.17 W
1788686395.832826687,0 %, 1690 MHz, 45, 7.17 W
1788686395.933088187,0 %, 1690 MHz, 45, 7.17 W
1788686396.033472888,0 %, 1690 MHz, 45, 7.17 W
1788686396.133942981,0 %, 1690 MHz, 45, 7.17 W
1788686396.233757554,0 %, 1690 MHz, 45, 7.17 W
1788686396.334414575,0 %, 1690 MHz, 45, 7.17 W
1788686396.434523323,0 %, 1690 MHz, 45, 7.17 W
1788686396.535352889,0 %, 1690 MHz, 45, 7.17 W
1788686396.635303941,0 %, 1690 MHz, 45, 7.17 W
1788686396.736258179,0 %, 1690 MHz, 45, 7.18 W
1788686396.836126575,0 %, 1690 MHz, 45, 7.18 W
1788686396.937073021,0 %, 1690 MHz, 45, 7.18 W
1788686397.037132761,0 %, 1690 MHz, 45, 7.18 W
1788686397.137720439,0 %, 1690 MHz, 45, 7.18 W
1788686397.237990836,0 %, 1690 MHz, 45, 7.19 W
1788686397.338502561,0 %, 1690 MHz, 45, 7.19 W
1788686397.438669902,0 %, 1690 MHz, 45, 7.19 W
1788686397.539124011,0 %, 1690 MHz, 45, 7.19 W
1788686397.639613752,0 %, 1690 MHz, 45, 7.19 W
1788686397.740568357,0 %, 1690 MHz, 45, 7.17 W
1788686397.840579922,0 %, 1690 MHz, 45, 7.17 W
1788686397.941035183,0 %, 1690 MHz, 45, 7.17 W
1788686398.041705436,0 %, 1690 MHz, 45, 7.17 W
1788686398.141523705,0 %, 1690 MHz, 45, 7.17 W
1788686398.242090886,0 %, 1690 MHz, 45, 7.13 W
1788686398.342537363,0 %, 1690 MHz, 45, 7.13 W
1788686398.442570624,0 %, 1690 MHz, 45, 7.13 W
1788686398.543165149,0 %, 1690 MHz, 45, 7.13 W
1788686398.643656010,0 %, 1690 MHz, 45, 7.13 W
1788686398.744131160,0 %, 1690 MHz, 45, 7.11 W
1788686398.844616501,0 %, 1690 MHz, 45, 7.11 W
1788686398.944526689,0 %, 1690 MHz, 45, 7.11 W
1788686399.045161199,0 %, 1690 MHz, 45, 7.11 W
1788686399.145625180,0 %, 1690 MHz, 45, 7.11 W
1788686399.246071993,0 %, 1690 MHz, 46, 7.13 W
1788686399.346589238,0 %, 1690 MHz, 46, 7.13 W
1788686399.447059332,0 %, 1690 MHz, 46, 7.13 W
1788686399.547529121,0 %, 1690 MHz, 46, 7.13 W
1788686399.647985422,0 %, 1690 MHz, 46, 7.13 W
1788686399.748326219,0 %, 1690 MHz, 46, 7.16 W
1788686399.848683352,0 %, 1690 MHz, 46, 7.16 W
1788686399.949140469,0 %, 1690 MHz, 46, 7.16 W
1788686400.049674243,0 %, 1690 MHz, 46, 7.16 W
1788686400.150065360,0 %, 1690 MHz, 46, 7.16 W
1788686400.250656349,0 %, 1690 MHz, 46, 7.12 W
1788686400.350716058,0 %, 1690 MHz, 46, 7.12 W
1788686400.451193415,0 %, 1690 MHz, 46, 7.12 W
1788686400.551669845,0 %, 1690 MHz, 46, 7.12 W
1788686400.652150626,0 %, 1690 MHz, 46, 7.12 W
1788686400.752713023,0 %, 1690 MHz, 46, 7.10 W
1788686400.853131645,0 %, 1690 MHz, 46, 7.10 W
1788686400.953601194,0 %, 1690 MHz, 46, 7.10 W
1788686401.054077607,0 %, 1690 MHz, 46, 7.10 W
1788686401.154558149,0 %, 1690 MHz, 46, 7.10 W
1788686401.254993922,0 %, 1690 MHz, 46, 7.07 W
1788686401.355120255,0 %, 1690 MHz, 46, 7.07 W
1788686401.455723148,0 %, 1690 MHz, 46, 7.07 W
1788686401.556143130,0 %, 1690 MHz, 46, 7.07 W
1788686401.656583783,0 %, 1690 MHz, 46, 7.07 W
1788686401.757339877,0 %, 1690 MHz, 46, 7.07 W
1788686401.857558530,0 %, 1690 MHz, 46, 7.07 W
1788686401.958006623,0 %, 1690 MHz, 46, 7.07 W
1788686402.058907533,0 %, 1690 MHz, 46, 7.07 W
1788686402.158971050,0 %, 1690 MHz, 46, 7.07 W
1788686402.259180135,0 %, 1690 MHz, 46, 7.11 W
1788686402.359620276,0 %, 1690 MHz, 46, 7.11 W
1788686402.460553298,0 %, 1690 MHz, 46, 7.11 W
1788686402.560583359,0 %, 1690 MHz, 46, 7.11 W
1788686402.660752012,0 %, 1690 MHz, 46, 7.11 W
1788686402.761666106,0 %, 1690 MHz, 46, 7.12 W
1788686402.861203095,0 %, 1690 MHz, 46, 7.12 W
1788686402.961350788,0 %, 1690 MHz, 46, 7.12 W
1788686403.061763281,0 %, 1690 MHz, 46, 7.12 W
1788686403.161757038,0 %, 1690 MHz, 46, 7.12 W
1788686403.262162907,0 %, 1690 MHz, 46, 7.11 W
1788686403.362235992,0 %, 1690 MHz, 46, 7.11 W
1788686403.462703494,0 %, 1690 MHz, 46, 7.11 W
1788686403.562980899,0 %, 1690 MHz, 46, 7.11 W
1788686403.662782640,0 %, 1690 MHz, 46, 7.11 W
1788686403.763618606,0 %, 1690 MHz, 46, 7.12 W
1788686403.863344778,0 %, 1690 MHz, 46, 7.12 W
1788686403.963700712,0 %, 1690 MHz, 46, 7.12 W
1788686404.063608997,0 %, 1690 MHz, 46, 7.12 W
1788686404.164147074,0 %, 1690 MHz, 46, 7.12 W
1788686404.264381760,0 %, 1690 MHz, 46, 7.12 W
1788686404.364315244,0 %, 1690 MHz, 46, 7.12 W
1788686404.465483195,0 %, 1690 MHz, 46, 7.12 W
1788686404.565678248,0 %, 1690 MHz, 46, 7.12 W
1788686404.666063829,0 %, 1690 MHz, 46, 7.12 W
1788686404.765417938,0 %, 1690 MHz, 46, 7.11 W
1788686404.865579519,0 %, 1690 MHz, 46, 7.11 W
1788686404.966295661,0 %, 1690 MHz, 46, 7.11 W
1788686405.066701178,0 %, 1690 MHz, 46, 7.11 W
1788686405.167556456,0 %, 1690 MHz, 46, 7.11 W
1788686405.267904678,0 %, 1690 MHz, 46, 7.14 W
1788686405.368066723,0 %, 1690 MHz, 46, 7.14 W
1788686405.468887105,0 %, 1690 MHz, 46, 7.14 W
1788686405.569439279,0 %, 1690 MHz, 46, 7.14 W
1788686405.669636860,0 %, 1690 MHz, 46, 7.14 W
1788686405.770163658,0 %, 1690 MHz, 46, 7.18 W
1788686405.870160375,0 %, 1690 MHz, 46, 7.18 W
1788686405.970611652,0 %, 1690 MHz, 46, 7.18 W
1788686406.070574849,0 %, 1690 MHz, 46, 7.18 W
1788686406.171740256,0 %, 1690 MHz, 46, 7.18 W
1788686406.272202349,0 %, 1690 MHz, 46, 7.17 W
1788686406.371675658,0 %, 1690 MHz, 46, 7.17 W
1788686406.472907736,0 %, 1690 MHz, 46, 7.17 W
1788686406.573336502,0 %, 1690 MHz, 46, 7.17 W
1788686406.673568355,0 %, 1690 MHz, 46, 7.17 W
1788686406.774120129,0 %, 1690 MHz, 46, 7.16 W
1788686406.873871806,0 %, 1690 MHz, 46, 7.16 W
1788686406.974331548,0 %, 1690 MHz, 46, 7.16 W
1788686407.075087402,0 %, 1690 MHz, 46, 7.16 W
1788686407.174804695,0 %, 1690 MHz, 46, 7.16 W
1788686407.275056644,0 %, 1690 MHz, 46, 7.15 W
1788686407.375985026,0 %, 1690 MHz, 46, 7.15 W
1788686407.475630399,0 %, 1690 MHz, 46, 7.15 W
1788686407.575814364,0 %, 1690 MHz, 46, 7.15 W
1788686407.676554251,0 %, 1690 MHz, 46, 7.15 W
1788686407.776510600,0 %, 1690 MHz, 46, 7.11 W
1788686407.876644821,0 %, 1690 MHz, 46, 7.11 W
1788686407.977506115,0 %, 1690 MHz, 46, 7.11 W
1788686408.077712865,0 %, 1690 MHz, 46, 7.11 W
1788686408.178148174,0 %, 1690 MHz, 46, 7.11 W
1788686408.278588844,0 %, 1690 MHz, 46, 7.14 W
1788686408.378552713,0 %, 1690 MHz, 46, 7.14 W
1788686408.478790615,0 %, 1690 MHz, 46, 7.14 W
1788686408.579278789,0 %, 1690 MHz, 46, 7.14 W
1788686408.679874227,0 %, 1690 MHz, 46, 7.14 W
1788686408.780646881,0 %, 1690 MHz, 46, 7.16 W
1788686408.880727774,0 %, 1690 MHz, 46, 7.16 W
1788686408.981152796,0 %, 1690 MHz, 46, 7.16 W
1788686409.081725274,0 %, 1690 MHz, 46, 7.16 W
1788686409.182129191,0 %, 1690 MHz, 46, 7.16 W
1788686409.282726533,0 %, 1690 MHz, 46, 7.18 W
1788686409.383046051,0 %, 1690 MHz, 46, 7.18 W
1788686409.483282817,0 %, 1690 MHz, 46, 7.18 W
1788686409.583719662,0 %, 1690 MHz, 46, 7.18 W
1788686409.684178652,0 %, 1690 MHz, 46, 7.18 W
1788686409.785118219,0 %, 1690 MHz, 46, 7.22 W
1788686409.885113704,0 %, 1690 MHz, 46, 7.22 W
1788686409.985289557,0 %, 1690 MHz, 46, 7.22 W
1788686410.085777923,0 %, 1690 MHz, 46, 7.22 W
1788686410.186266609,0 %, 1690 MHz, 46, 7.22 W
1788686410.286718447,0 %, 1690 MHz, 46, 7.23 W
1788686410.387169949,0 %, 1690 MHz, 46, 7.23 W
1788686410.487868683,0 %, 1690 MHz, 46, 7.23 W
1788686410.588113545,0 %, 1690 MHz, 46, 7.23 W
1788686410.688598807,0 %, 1690 MHz, 46, 7.23 W
1788686410.789073221,0 %, 1690 MHz, 46, 7.23 W
1788686410.889746355,0 %, 1690 MHz, 46, 7.23 W
1788686410.989851408,0 %, 1690 MHz, 46, 7.23 W
1788686411.090569183,0 %, 1690 MHz, 46, 7.23 W
1788686411.191096317,0 %, 1690 MHz, 46, 7.23 W
1788686411.291328938,0 %, 1690 MHz, 46, 7.19 W
1788686411.391912472,0 %, 1690 MHz, 46, 7.19 W
1788686411.492477046,0 %, 1690 MHz, 46, 7.19 W
1788686411.592683316,0 %, 1690 MHz, 46, 7.19 W
1788686411.692558721,0 %, 1690 MHz, 46, 7.19 W
1788686411.793118271,0 %, 1690 MHz, 46, 7.14 W
1788686411.893122653,0 %, 1690 MHz, 46, 7.14 W
1788686411.993727963,0 %, 1690 MHz, 46, 7.14 W
1788686412.093527672,0 %, 1690 MHz, 46, 7.14 W
1788686412.194227046,0 %, 1690 MHz, 46, 7.14 W
1788686412.294477668,0 %, 1690 MHz, 46, 7.13 W
1788686412.394538786,0 %, 1690 MHz, 46, 7.13 W
1788686412.495051072,0 %, 1690 MHz, 46, 7.13 W
1788686412.595616526,0 %, 1690 MHz, 46, 7.13 W
1788686412.696100588,0 %, 1690 MHz, 46, 7.15 W
1788686412.796596074,0 %, 1690 MHz, 46, 7.15 W
1788686412.897048344,0 %, 1690 MHz, 46, 7.15 W
1788686412.997630502,0 %, 1690 MHz, 46, 7.15 W
1788686413.098133588,0 %, 1690 MHz, 46, 7.15 W
1788686413.198523906,0 %, 1690 MHz, 46, 7.14 W
1788686413.299064128,0 %, 1690 MHz, 46, 7.14 W
1788686413.399239422,0 %, 1690 MHz, 46, 7.14 W
1788686413.499739788,0 %, 1690 MHz, 46, 7.14 W
1788686413.600166618,0 %, 1690 MHz, 46, 7.14 W
1788686413.699900200,0 %, 1690 MHz, 46, 7.13 W
1788686413.800580630,0 %, 1690 MHz, 46, 7.13 W
1788686413.901302436,0 %, 1690 MHz, 46, 7.13 W
1788686414.001802674,0 %, 1690 MHz, 46, 7.13 W
1788686414.101646160,0 %, 1690 MHz, 46, 7.13 W
1788686414.202505438,0 %, 1690 MHz, 46, 7.12 W
1788686414.303045677,0 %, 1690 MHz, 46, 7.12 W
1788686414.403476171,0 %, 1690 MHz, 46, 7.12 W
1788686414.503980169,0 %, 1690 MHz, 46, 7.12 W
1788686414.603959686,0 %, 1690 MHz, 46, 7.12 W
1788686414.704499221,0 %, 1690 MHz, 46, 7.11 W
1788686414.804904035,0 %, 1690 MHz, 46, 7.11 W
1788686414.905513921,0 %, 1690 MHz, 46, 7.11 W
1788686415.005180622,0 %, 1690 MHz, 46, 7.11 W
1788686415.106143693,0 %, 1690 MHz, 46, 7.11 W
1788686415.206637947,0 %, 1690 MHz, 46, 7.12 W
1788686415.307130153,0 %, 1690 MHz, 46, 7.12 W
1788686415.407610728,0 %, 1690 MHz, 46, 7.12 W
1788686415.508129590,0 %, 1690 MHz, 46, 7.12 W
1788686415.608636084,0 %, 1690 MHz, 46, 7.12 W
1788686415.709141026,0 %, 1690 MHz, 46, 7.10 W
1788686415.809582689,0 %, 1690 MHz, 46, 7.10 W
1788686415.909312142,0 %, 1690 MHz, 46, 7.10 W
1788686416.009954748,0 %, 1690 MHz, 46, 7.10 W
1788686416.110129898,0 %, 1690 MHz, 46, 7.10 W
1788686416.210191544,0 %, 1690 MHz, 46, 7.09 W
1788686416.310904247,0 %, 1690 MHz, 46, 7.09 W
1788686416.411335493,0 %, 1690 MHz, 46, 7.09 W
1788686416.511312419,0 %, 1690 MHz, 46, 7.09 W
1788686416.611818353,0 %, 1690 MHz, 46, 7.09 W
1788686416.711878351,0 %, 1690 MHz, 46, 7.14 W
1788686416.811897676,0 %, 1690 MHz, 46, 7.14 W
1788686416.912165466,0 %, 1690 MHz, 46, 7.14 W
1788686417.012278280,0 %, 1690 MHz, 46, 7.14 W
1788686417.112585814,0 %, 1690 MHz, 46, 7.14 W
1788686417.213135765,0 %, 1690 MHz, 46, 7.18 W
1788686417.313293619,0 %, 1690 MHz, 46, 7.18 W
1788686417.413598529,0 %, 1690 MHz, 46, 7.18 W
1788686417.514143407,0 %, 1690 MHz, 46, 7.18 W
1788686417.614679886,0 %, 1690 MHz, 46, 7.18 W
1788686417.714870716,0 %, 1690 MHz, 46, 7.16 W
1788686417.815049706,0 %, 1690 MHz, 46, 7.16 W
1788686417.915284840,0 %, 1690 MHz, 46, 7.16 W
1788686418.015906502,0 %, 1690 MHz, 46, 7.16 W
1788686418.116164100,0 %, 1690 MHz, 46, 7.16 W
1788686418.216744099,0 %, 1690 MHz, 46, 7.10 W
1788686418.317120081,0 %, 1690 MHz, 46, 7.10 W
1788686418.417728592,0 %, 1690 MHz, 46, 7.10 W
1788686418.518029870,0 %, 1690 MHz, 46, 7.10 W
1788686418.618251180,0 %, 1690 MHz, 46, 7.10 W
1788686418.718686378,0 %, 1690 MHz, 46, 7.11 W
1788686418.819389241,0 %, 1690 MHz, 46, 7.11 W
1788686418.919271959,0 %, 1690 MHz, 46, 7.11 W
1788686419.019733461,0 %, 1690 MHz, 46, 7.11 W
1788686419.120194516,0 %, 1690 MHz, 46, 7.11 W
1788686419.220742162,0 %, 1690 MHz, 46, 7.20 W
1788686419.321099232,0 %, 1690 MHz, 46, 7.20 W
1788686419.421574223,0 %, 1690 MHz, 46, 7.20 W
1788686419.522057997,0 %, 1690 MHz, 46, 7.20 W
1788686419.622558444,0 %, 1690 MHz, 46, 7.20 W
1788686419.723218666,0 %, 1690 MHz, 46, 7.21 W
1788686419.823466953,0 %, 1690 MHz, 46, 7.21 W
1788686419.923701463,0 %, 1690 MHz, 46, 7.21 W
1788686420.024109717,0 %, 1690 MHz, 46, 7.21 W
1788686420.124586948,0 %, 1690 MHz, 46, 7.21 W
1788686420.225084386,0 %, 1690 MHz, 46, 7.19 W
1788686420.325510209,0 %, 1690 MHz, 46, 7.19 W
1788686420.425922959,0 %, 1690 MHz, 46, 7.19 W
1788686420.526379726,0 %, 1690 MHz, 46, 7.19 W
1788686420.626867788,0 %, 1690 MHz, 46, 7.19 W
1788686420.727095658,0 %, 1690 MHz, 46, 7.15 W
1788686420.827299896,0 %, 1690 MHz, 46, 7.15 W
1788686420.927748215,0 %, 1690 MHz, 46, 7.15 W
1788686421.028168725,0 %, 1690 MHz, 46, 7.15 W
1788686421.128643124,0 %, 1690 MHz, 46, 7.15 W
1788686421.229111123,0 %, 1690 MHz, 46, 7.12 W
1788686421.329710257,0 %, 1690 MHz, 46, 7.12 W
1788686421.430061696,0 %, 1690 MHz, 46, 7.12 W
1788686421.530273710,0 %, 1690 MHz, 46, 7.12 W
1788686421.630712524,0 %, 1690 MHz, 46, 7.12 W
1788686421.731822076,0 %, 1690 MHz, 46, 7.12 W
1788686421.831650266,0 %, 1690 MHz, 46, 7.12 W
1788686421.932127288,0 %, 1690 MHz, 46, 7.12 W
1788686422.032748295,0 %, 1690 MHz, 46, 7.12 W
1788686422.133080069,0 %, 1690 MHz, 46, 7.12 W
1788686422.233563156,0 %, 1690 MHz, 46, 7.14 W
1788686422.334143683,0 %, 1690 MHz, 46, 7.14 W
1788686422.434725345,0 %, 1690 MHz, 46, 7.14 W
1788686422.534951296,0 %, 1690 MHz, 46, 7.14 W
1788686422.635347422,0 %, 1690 MHz, 46, 7.14 W
1788686422.735596669,0 %, 1690 MHz, 46, 7.16 W
1788686422.836110411,0 %, 1690 MHz, 46, 7.16 W
1788686422.936735674,0 %, 1690 MHz, 46, 7.16 W
1788686423.037033129,0 %, 1690 MHz, 46, 7.16 W
1788686423.137304823,0 %, 1690 MHz, 46, 7.16 W
1788686423.237741014,0 %, 1690 MHz, 46, 7.16 W
1788686423.337811796,0 %, 1690 MHz, 46, 7.16 W
1788686423.438139522,0 %, 1690 MHz, 46, 7.16 W
1788686423.538726177,0 %, 1690 MHz, 46, 7.16 W
1788686423.639087696,0 %, 1690 MHz, 46, 7.16 W
1788686423.740097151,0 %, 1690 MHz, 46, 7.13 W
1788686423.840071629,0 %, 1690 MHz, 46, 7.13 W
1788686423.940316924,0 %, 1690 MHz, 46, 7.13 W
1788686424.040774906,0 %, 1690 MHz, 46, 7.13 W
1788686424.140936377,0 %, 1690 MHz, 46, 7.13 W
1788686424.241427783,0 %, 1690 MHz, 46, 7.12 W
1788686424.341896742,0 %, 1690 MHz, 46, 7.12 W
1788686424.442174709,0 %, 1690 MHz, 46, 7.12 W
1788686424.542640323,0 %, 1690 MHz, 46, 7.12 W
1788686424.643072466,0 %, 1690 MHz, 46, 7.12 W
1788686424.743740657,0 %, 1690 MHz, 46, 7.13 W
1788686424.844057103,0 %, 1690 MHz, 46, 7.13 W
1788686424.944263518,0 %, 1690 MHz, 46, 7.13 W
1788686425.044723853,0 %, 1690 MHz, 46, 7.13 W
1788686425.144517835,0 %, 1690 MHz, 46, 7.13 W
1788686425.244933961,0 %, 1690 MHz, 46, 7.13 W
1788686425.345187288,0 %, 1690 MHz, 46, 7.13 W
1788686425.446035895,0 %, 1690 MHz, 46, 7.13 W
1788686425.546030261,0 %, 1690 MHz, 46, 7.13 W
1788686425.646507972,0 %, 1690 MHz, 46, 7.13 W
1788686425.747208659,0 %, 1690 MHz, 46, 7.16 W
1788686425.847477282,0 %, 1690 MHz, 46, 7.16 W
1788686425.947920257,0 %, 1690 MHz, 46, 7.16 W
1788686426.048146303,0 %, 1690 MHz, 46, 7.16 W
1788686426.148712318,0 %, 1690 MHz, 46, 7.16 W
1788686426.249129501,0 %, 1690 MHz, 46, 7.12 W
1788686426.349301051,0 %, 1690 MHz, 46, 7.12 W
1788686426.449612314,0 %, 1690 MHz, 46, 7.12 W
1788686426.549610296,0 %, 1690 MHz, 46, 7.12 W
1788686426.649641079,0 %, 1690 MHz, 46, 7.12 W
1788686426.750075302,0 %, 1690 MHz, 46, 7.09 W
1788686426.850724453,0 %, 1690 MHz, 46, 7.09 W
1788686426.950485795,0 %, 1690 MHz, 46, 7.09 W
1788686427.050601697,0 %, 1690 MHz, 46, 7.09 W
1788686427.151066656,0 %, 1690 MHz, 46, 7.09 W
1788686427.251204495,0 %, 1690 MHz, 46, 7.14 W
1788686427.351651950,0 %, 1690 MHz, 46, 7.14 W
1788686427.452343581,0 %, 1690 MHz, 46, 7.14 W
1788686427.552131547,0 %, 1690 MHz, 46, 7.14 W
1788686427.652575594,0 %, 1690 MHz, 46, 7.14 W
1788686427.753068665,0 %, 1690 MHz, 46, 7.16 W
1788686427.853505624,0 %, 1690 MHz, 46, 7.16 W
1788686427.953982342,0 %, 1690 MHz, 46, 7.16 W
1788686428.054204789,0 %, 1690 MHz, 46, 7.16 W
1788686428.154639748,0 %, 1690 MHz, 46, 7.16 W
1788686428.255124179,0 %, 1690 MHz, 46, 7.11 W
1788686428.355609522,0 %, 1690 MHz, 46, 7.11 W
1788686428.456060705,0 %, 1690 MHz, 46, 7.11 W
1788686428.556728384,0 %, 1690 MHz, 46, 7.11 W
1788686428.656741983,0 %, 1690 MHz, 46, 7.11 W
1788686428.756554877,0 %, 1690 MHz, 46, 7.08 W
1788686428.857238460,0 %, 1690 MHz, 46, 7.08 W
1788686428.957764347,0 %, 1690 MHz, 46, 7.08 W
1788686429.058052346,0 %, 1690 MHz, 46, 7.08 W
1788686429.158030728,0 %, 1690 MHz, 46, 7.08 W
1788686429.258743352,0 %, 1690 MHz, 46, 7.10 W
1788686429.358797894,0 %, 1690 MHz, 46, 7.10 W
1788686429.459158533,0 %, 1690 MHz, 46, 7.10 W
1788686429.559019875,0 %, 1690 MHz, 46, 7.10 W
1788686429.659891075,0 %, 1690 MHz, 46, 7.10 W
1788686429.760420978,0 %, 1690 MHz, 46, 7.11 W
1788686429.860828289,0 %, 1690 MHz, 46, 7.11 W
1788686429.961364912,0 %, 1690 MHz, 46, 7.11 W
1788686430.061722703,0 %, 1690 MHz, 46, 7.11 W
1788686430.162197134,0 %, 1690 MHz, 46, 7.11 W
1788686430.262281005,0 %, 1690 MHz, 46, 7.08 W
1788686430.362936076,0 %, 1690 MHz, 46, 7.08 W
1788686430.463355259,0 %, 1690 MHz, 46, 7.08 W
1788686430.563875994,0 %, 1690 MHz, 46, 7.08 W
1788686430.664341305,0 %, 1690 MHz, 46, 7.08 W
1788686430.764669528,0 %, 1690 MHz, 46, 7.08 W
1788686430.864801879,0 %, 1690 MHz, 46, 7.08 W
1788686430.965265686,0 %, 1690 MHz, 46, 7.08 W
1788686431.065746405,0 %, 1690 MHz, 46, 7.08 W
1788686431.166449109,0 %, 1690 MHz, 46, 7.08 W
1788686431.266961140,0 %, 1690 MHz, 46, 7.10 W
1788686431.367089026,0 %, 1690 MHz, 46, 7.10 W
1788686431.467557698,0 %, 1690 MHz, 46, 7.10 W
1788686431.568041345,0 %, 1690 MHz, 46, 7.10 W
1788686431.668208640,0 %, 1690 MHz, 46, 7.10 W
1788686431.768660559,0 %, 1690 MHz, 46, 7.11 W
1788686431.869181838,0 %, 1690 MHz, 46, 7.11 W
1788686431.969598541,0 %, 1690 MHz, 46, 7.11 W
1788686432.070401229,0 %, 1690 MHz, 46, 7.11 W
1788686432.170365899,0 %, 1690 MHz, 46, 7.11 W
1788686432.270305386,0 %, 1690 MHz, 46, 7.12 W
1788686432.371267625,0 %, 1690 MHz, 46, 7.12 W
1788686432.470511607,0 %, 1690 MHz, 46, 7.12 W
1788686432.570897558,0 %, 1690 MHz, 46, 7.12 W
1788686432.671229877,0 %, 1690 MHz, 46, 7.12 W
1788686432.772071077,0 %, 1690 MHz, 46, 7.16 W
1788686432.872062644,0 %, 1690 MHz, 46, 7.16 W
1788686432.972535683,0 %, 1690 MHz, 46, 7.16 W
1788686433.072682882,0 %, 1690 MHz, 46, 7.16 W
1788686433.173136481,0 %, 1690 MHz, 46, 7.16 W
1788686433.273295312,0 %, 1690 MHz, 46, 7.15 W
1788686433.373422159,0 %, 1690 MHz, 46, 7.15 W
1788686433.473710974,0 %, 1690 MHz, 46, 7.15 W
1788686433.574069101,0 %, 1690 MHz, 46, 7.15 W
1788686433.674592860,0 %, 1690 MHz, 46, 7.15 W
1788686433.774992012,0 %, 1690 MHz, 46, 7.14 W
1788686433.875420587,0 %, 1690 MHz, 46, 7.14 W
1788686433.975780906,0 %, 1690 MHz, 46, 7.14 W
1788686434.076226745,0 %, 1690 MHz, 46, 7.14 W
1788686434.176428568,0 %, 1690 MHz, 46, 7.14 W
1788686434.277113928,0 %, 1690 MHz, 46, 7.16 W
1788686434.377766887,0 %, 1690 MHz, 46, 7.16 W
1788686434.477938566,0 %, 1690 MHz, 46, 7.16 W
1788686434.578504198,0 %, 1690 MHz, 46, 7.16 W
1788686434.678990981,0 %, 1690 MHz, 46, 7.16 W
1788686434.779567828,0 %, 1690 MHz, 46, 7.19 W
1788686434.879900772,0 %, 1690 MHz, 46, 7.19 W
1788686434.979920194,0 %, 1690 MHz, 46, 7.19 W
1788686435.080425586,0 %, 1690 MHz, 46, 7.19 W
1788686435.180909297,0 %, 1690 MHz, 46, 7.19 W
1788686435.281365649,0 %, 1690 MHz, 46, 7.19 W
1788686435.381907024,0 %, 1690 MHz, 46, 7.19 W
1788686435.482081599,0 %, 1690 MHz, 46, 7.19 W
1788686435.582486670,0 %, 1690 MHz, 46, 7.19 W
1788686435.683009902,0 %, 1690 MHz, 46, 7.19 W
1788686435.783611789,0 %, 1690 MHz, 46, 7.23 W
1788686435.883971164,0 %, 1690 MHz, 46, 7.23 W
1788686435.984235420,0 %, 1690 MHz, 46, 7.23 W
1788686436.084975531,0 %, 1690 MHz, 46, 7.23 W
1788686436.185350219,0 %, 1690 MHz, 46, 7.23 W
1788686436.285824666,0 %, 1690 MHz, 46, 7.27 W
1788686436.386314202,0 %, 1690 MHz, 46, 7.27 W
1788686436.486516249,0 %, 1690 MHz, 46, 7.27 W
1788686436.586935256,0 %, 1690 MHz, 46, 7.27 W
1788686436.687439143,0 %, 1690 MHz, 46, 7.27 W
1788686436.787919959,0 %, 1690 MHz, 46, 7.26 W
1788686436.888340150,0 %, 1690 MHz, 46, 7.26 W
1788686436.988881238,0 %, 1690 MHz, 46, 7.26 W
1788686437.089305077,0 %, 1690 MHz, 46, 7.26 W
1788686437.189805877,0 %, 1690 MHz, 46, 7.26 W
1788686437.290051140,0 %, 1690 MHz, 46, 7.21 W
1788686437.390436307,0 %, 1690 MHz, 46, 7.21 W
